cofactor_id,struct.burial_depth,struct.iron_count,struct.is_rieske,struct.is_hipip,Protein.count.ALA,Protein.count.ARG,Protein.count.ASN,Protein.count.ASP,Protein.count.CYS,Protein.count.GLN,Protein.count.GLU,Protein.count.GLY,Protein.count.HIS,Protein.count.ILE,Protein.count.LEU,Protein.count.LYS,Protein.count.MET,Protein.count.PHE,Protein.count.PRO,Protein.count.SER,Protein.count.THR,Protein.count.TRP,Protein.count.TYR,Protein.count.VAL,Protein.prop.Volume,Protein.prop.Log(Solubility (m at 20ºC)),Protein.prop.Hydrophobicity,Protein.prop.Isoelectric point,Protein.prop.P(helix),Protein.prop.nOats in side chain,Protein.prop.nSats in side chain,Protein.prop.nNats in side chain,Protein.prop.Steric hindrance,Protein.prop.nH-bonds,Protein.prop.Vol / log(solub),Protein.prop.Vol / P(helix),Protein.prop.Vol / P(sheet),Protein.prop.log(Solub) x Flex,Protein.prop.Steric hindrance x Flexibility,Protein.prop.Flexibility,Protein.prop.P(helix)+P(sheet),Protein.prop.log(Solub) x Hydrophobicity,Protein.prop.Hydrophobicity x Flex.,Protein.prop.V / (P(helix)+P(sheet)),Protein.prop.Steric hindrance / P(helix),Protein.prop.Isoelectric point / P(sheet),Protein.prop.P(sheet),Protein.prop.Vol x isoelectric point,Protein.prop.Isoelectric point / P(helix),Protein.prop.P(helix) / P(sheet),Protein.prop.Steric hindrance / P(sheet),Protein.prop.P(helix) x Flex.,Protein.mean.Volume,Protein.mean.Log(Solubility (m at 20ºC)),Protein.mean.Hydrophobicity,Protein.mean.Isoelectric point,Protein.mean.P(helix),Protein.mean.nOats in side chain,Protein.mean.nSats in side chain,Protein.mean.nNats in side chain,Protein.mean.Steric hindrance,Protein.mean.nH-bonds,Protein.mean.Vol / log(solub),Protein.mean.Vol / P(helix),Protein.mean.Vol / P(sheet),Protein.mean.log(Solub) x Flex,Protein.mean.Steric hindrance x Flexibility,Protein.mean.Flexibility,Protein.mean.P(helix)+P(sheet),Protein.mean.log(Solub) x Hydrophobicity,Protein.mean.Hydrophobicity x Flex.,Protein.mean.V / (P(helix)+P(sheet)),Protein.mean.Steric hindrance / P(helix),Protein.mean.Isoelectric point / P(sheet),Protein.mean.P(sheet),Protein.mean.Vol x isoelectric point,Protein.mean.Isoelectric point / P(helix),Protein.mean.P(helix) / P(sheet),Protein.mean.Steric hindrance / P(sheet),Protein.mean.P(helix) x Flex.,seq.CTDC__PolarizabilityC1,seq.CTDC__PolarizabilityC2,seq.CTDC__PolarizabilityC3,seq.CTDC__SolventAccessibilityC1,seq.CTDC__SolventAccessibilityC2,seq.CTDC__SolventAccessibilityC3,seq.CTDC__SecondaryStrC1,seq.CTDC__SecondaryStrC2,seq.CTDC__SecondaryStrC3,seq.CTDC__ChargeC1,seq.CTDC__ChargeC2,seq.CTDC__ChargeC3,seq.CTDC__PolarityC1,seq.CTDC__PolarityC2,seq.CTDC__PolarityC3,seq.CTDC__NormalizedVDWVC1,seq.CTDC__NormalizedVDWVC2,seq.CTDC__NormalizedVDWVC3,seq.CTDC__HydrophobicityC1,seq.CTDC__HydrophobicityC2,seq.CTDC__HydrophobicityC3,seq.CTDT__PolarizabilityT12,seq.CTDT__PolarizabilityT13,seq.CTDT__PolarizabilityT23,seq.CTDT__SolventAccessibilityT12,seq.CTDT__SolventAccessibilityT13,seq.CTDT__SolventAccessibilityT23,seq.CTDT__SecondaryStrT12,seq.CTDT__SecondaryStrT13,seq.CTDT__SecondaryStrT23,seq.CTDT__ChargeT12,seq.CTDT__ChargeT13,seq.CTDT__ChargeT23,seq.CTDT__PolarityT12,seq.CTDT__PolarityT13,seq.CTDT__PolarityT23,seq.CTDT__NormalizedVDWVT12,seq.CTDT__NormalizedVDWVT13,seq.CTDT__NormalizedVDWVT23,seq.CTDT__HydrophobicityT12,seq.CTDT__HydrophobicityT13,seq.CTDT__HydrophobicityT23,pH,Em
P10245_SF4,5.168384075164795,4,0,0,8,0,2,15,4,1,6,6,0,8,2,4,2,3,6,1,4,0,4,5,10313.2,-41.79029950273414,28.76,442.61,22.16,54,6,7,174.78000000000003,150,-8199.175863040095,40855.89352100715,36411.719476621154,-547.2580703410129,1591.8979999999997,1091.6,46.42,-6.086789066064629,98.21599999999998,18148.41395624469,696.7919776376588,1602.705026512128,24.26,57257.612,1899.602062137496,83.4358104313325,555.8382991294446,275.4240000000001,127.32345679012344,-0.5159296234905449,0.3550617283950617,5.464320987654321,0.2735802469135802,0.6666666666666666,0.074074074074074,0.0864197530864197,2.157777777777778,1.851851851851852,-101.22439337086536,504.39374717292776,449.5274009459402,-6.756272473345838,19.65306172839506,13.476543209876544,0.5730864197530864,-0.0751455440254892,1.212543209876543,224.05449328697148,8.602370094292084,19.786481808791702,0.2995061728395062,706.8840987654321,23.45187731033945,1.0300717337201544,6.862201223820304,3.4002962962962973,0.42,0.42,0.16,0.444,0.346,0.21,0.284,0.346,0.37,0.049,0.691,0.259,0.346,0.185,0.049,0.494,0.296,0.16,0.346,0.358,0.296,0.4,0.125,0.125,0.25,0.15,0.188,0.237,0.225,0.237,0.075,0.025,0.362,0.087,0.05,0.037,0.3,0.15,0.1,0.25,0.188,0.263,7.0,-280.0
P05314_SF4,21.406339645385746,4,0,0,36,42,29,31,13,20,49,44,12,35,51,35,17,19,34,38,22,8,9,50,79723.7,-183.6334223692401,199.58,3702.24,171.72999999999996,278,30,242,1290.45,1254,84518.86160470733,293081.9824761439,279967.9929531996,-1409.0655988731855,10495.765,7216.799999999999,349.25000000000006,-112.57237802619346,1192.3779999999997,135956.77629048665,4794.907026737596,13532.612240083332,177.52,510066.342,14716.031137394451,630.0483848474092,4115.849900677456,1834.412,134.21498316498315,-0.3091471757057915,0.3359932659932659,6.232727272727273,0.289107744107744,0.468013468013468,0.0505050505050505,0.4074074074074074,2.172474747474748,2.111111111111111,142.28764579917058,493.4040109025992,471.326587463299,-2.372164307867316,17.66963804713805,12.14949494949495,0.587962962962963,-0.1895157879228846,2.00737037037037,228.8834617684961,8.072234051746793,22.782175488355776,0.2988552188552189,858.6975454545454,24.774463194266755,1.06068751657813,6.929040236830734,3.08823569023569,0.288,0.473,0.239,0.431,0.347,0.222,0.441,0.263,0.296,0.13,0.736,0.135,0.34,0.222,0.15,0.345,0.394,0.239,0.347,0.328,0.325,0.275,0.123,0.206,0.3,0.189,0.137,0.224,0.234,0.174,0.189,0.037,0.184,0.153,0.108,0.069,0.304,0.147,0.169,0.212,0.224,0.25,7.5,-375.0
P0DUV7_SF4,23.33771514892578,4,0,0,69,18,21,24,12,15,21,54,9,33,51,24,27,6,15,48,21,6,6,72,69882.6,-122.3919264266961,262.7700000000001,3377.01,159.93,201,39,138,1171.2600000000002,852,5490.034275959217,256321.6204736956,240203.64068619744,-220.6013433317346,10408.932,7760.1,328.02,-133.5937698752531,1855.92,118365.12574494698,4210.500639069394,12384.382976908644,168.09000000000003,435550.4370000001,13379.62602189864,577.0205841217513,3581.640279709829,1977.2370000000003,126.59891304347828,-0.2217245043961886,0.4760326086956523,6.1177717391304345,0.2897282608695652,0.3641304347826087,0.0706521739130434,0.25,2.121847826086957,1.5434782608695652,9.945714268042058,464.35076172770937,435.1515229822417,-0.3996401147314032,18.85676086956521,14.058152173913044,0.5942391304347826,-0.2420176990493715,3.362173913043478,214.42957562490395,7.627718549038758,22.4354764074432,0.3045108695652174,789.0406467391306,24.23845293822217,1.0453271451481,6.48847876759027,3.581951086956522,0.391,0.435,0.174,0.549,0.223,0.228,0.424,0.283,0.293,0.076,0.842,0.082,0.386,0.13,0.092,0.418,0.386,0.174,0.223,0.402,0.375,0.343,0.134,0.136,0.245,0.265,0.114,0.245,0.254,0.18,0.125,0.016,0.147,0.098,0.06,0.038,0.343,0.151,0.109,0.212,0.147,0.33,7.0,99.0
Q9XBQ8_SF4,14.39911651611328,4,0,0,18,29,20,26,11,11,30,26,13,26,40,22,10,6,28,18,23,4,16,39,56651.99999999999,-158.95932325432028,154.7,2591.4700000000003,117.94,200,21,170,953.1,895,40039.57019950525,212563.5745611516,194185.30924832725,-1517.2351568936326,7465.084000000002,4730.800000000001,246.00000000000009,-94.0501410440158,894.8580000000001,96178.66479170918,3642.309849343696,9197.097393502576,128.06,361924.851,10433.694754832655,422.4698178129345,2978.8462115010707,1199.198,136.1826923076923,-0.3821137578228853,0.3718749999999999,6.229495192307693,0.2835096153846154,0.4807692307692308,0.0504807692307692,0.4086538461538461,2.2911057692307697,2.1514423076923075,96.24896682573376,510.97013115661423,466.79160877001743,-3.647199896378925,17.944913461538466,11.372115384615388,0.591346153846154,-0.2260820698173456,2.1511009615384618,231.1987134416086,8.755552522460807,22.108407195919654,0.3078365384615384,870.0116610576923,25.08099700680928,1.015552446665708,7.160688008416035,2.8826875000000003,0.267,0.493,0.24,0.409,0.332,0.26,0.416,0.3,0.284,0.123,0.743,0.135,0.365,0.214,0.154,0.334,0.399,0.24,0.332,0.341,0.327,0.265,0.106,0.229,0.282,0.19,0.159,0.243,0.224,0.186,0.178,0.024,0.2,0.176,0.12,0.055,0.265,0.13,0.193,0.212,0.229,0.236,8.0,-430.0
P55907_SF4,5.358756065368652,4,0,0,8,2,6,7,7,3,4,9,4,7,2,5,2,3,11,3,3,1,3,14,13278.499999999998,-28.57827712793882,49.22,637.92,26.94,40,9,29,234.27,179,-4060.271913098455,55395.56828817897,44166.520427511496,-327.4196450939013,1792.0139999999997,1293.9999999999998,60.08,-16.835088004597488,311.508,23217.536881448366,979.745756696291,2234.984573198504,33.14,82695.65999999999,2871.341858906631,94.84474834599088,695.8643112046369,301.819,127.6778846153846,-0.2747911262301809,0.4732692307692308,6.133846153846154,0.2590384615384615,0.3846153846153846,0.0865384615384615,0.2788461538461538,2.252596153846154,1.7211538461538465,-39.041076087485145,532.649695078644,424.6780810337644,-3.14826581821059,17.230903846153844,12.44230769230769,0.5776923076923077,-0.1618758461980527,2.995269230769231,223.24554693700352,9.420632275925875,21.490236280754843,0.3186538461538462,795.1505769230769,27.60905633564068,0.911968734096066,6.691002992352278,2.902105769230769,0.288,0.519,0.192,0.49,0.26,0.25,0.288,0.365,0.346,0.067,0.827,0.106,0.375,0.231,0.106,0.394,0.346,0.192,0.26,0.394,0.346,0.291,0.117,0.184,0.262,0.243,0.146,0.184,0.194,0.301,0.107,0.01,0.204,0.165,0.049,0.068,0.252,0.146,0.136,0.214,0.194,0.243,6.8,-539.0
P18187_SF4_proximal,9.194530487060549,4,0,0,36,8,13,14,12,9,20,32,8,15,21,20,8,13,23,11,16,4,9,22,40435.9,-83.66436272327462,130.01,1929.02,88.27999999999999,126,20,86,654.8000000000001,534,1292.8167820493509,156321.5375066626,141268.38905967053,-572.5127095965921,5541.602,4164.2,181.76,-67.48553817513579,1024.36,70146.04891769076,2541.43540606166,7146.476739662049,93.48,252675.849,8119.12225307487,326.56584761324933,2059.1222711054074,1043.237,128.77675159235667,-0.2664470150422758,0.4140445859872611,6.143375796178344,0.2811464968152866,0.4012738853503185,0.0636942675159235,0.2738853503184713,2.085350318471338,1.7006369426751593,4.117250898246341,497.8392914224924,449.8993282155112,-1.82328888406558,17.648414012738854,13.261783439490443,0.5788535031847134,-0.2149220960991585,3.262292993630574,223.3950602474228,8.09374333140656,22.759480062618,0.2977070063694267,804.7001560509555,25.857077239091943,1.0400186229721315,6.557714239189195,3.322410828025478,0.347,0.43,0.223,0.494,0.268,0.239,0.414,0.29,0.296,0.089,0.803,0.108,0.331,0.207,0.115,0.42,0.318,0.223,0.268,0.43,0.303,0.326,0.169,0.185,0.278,0.236,0.137,0.208,0.236,0.201,0.141,0.013,0.185,0.137,0.054,0.048,0.291,0.217,0.128,0.272,0.144,0.288,8.0,-340.0
P18187_SF4_distal,17.249351501464844,4,0,0,36,8,13,14,12,9,20,32,8,15,21,20,8,13,23,11,16,4,9,22,40435.9,-83.66436272327462,130.01,1929.02,88.27999999999999,126,20,86,654.8000000000001,534,1292.8167820493509,156321.5375066626,141268.38905967053,-572.5127095965921,5541.602,4164.2,181.76,-67.48553817513579,1024.36,70146.04891769076,2541.43540606166,7146.476739662049,93.48,252675.849,8119.12225307487,326.56584761324933,2059.1222711054074,1043.237,128.77675159235667,-0.2664470150422758,0.4140445859872611,6.143375796178344,0.2811464968152866,0.4012738853503185,0.0636942675159235,0.2738853503184713,2.085350318471338,1.7006369426751593,4.117250898246341,497.8392914224924,449.8993282155112,-1.82328888406558,17.648414012738854,13.261783439490443,0.5788535031847134,-0.2149220960991585,3.262292993630574,223.3950602474228,8.09374333140656,22.759480062618,0.2977070063694267,804.7001560509555,25.857077239091943,1.0400186229721315,6.557714239189195,3.322410828025478,0.347,0.43,0.223,0.494,0.268,0.239,0.414,0.29,0.296,0.089,0.803,0.108,0.331,0.207,0.115,0.42,0.318,0.223,0.268,0.43,0.303,0.326,0.169,0.185,0.278,0.236,0.137,0.208,0.236,0.201,0.141,0.013,0.185,0.137,0.054,0.048,0.291,0.217,0.128,0.272,0.144,0.288,8.0,-340.0
P04169_SF4,2.2308037281036377,4,0,1,7,2,3,11,4,4,5,7,4,0,4,1,0,3,4,1,2,3,4,7,9881.0,-41.61536568722587,26.15,430.82,21.020000000000003,46,4,25,155.32,164,-2002.3744472774783,38279.4012904307,35331.32439741858,-452.4347539866234,1453.9,1053.1,43.27,-13.19509265867786,139.516,17416.112638205275,601.1518329383036,1609.5732400894965,22.25,56918.331000000006,1817.4433382712064,79.93955829241327,507.32614035846046,259.00199999999995,130.01315789473685,-0.5475706011477088,0.344078947368421,5.668684210526315,0.2765789473684211,0.6052631578947368,0.0526315789473684,0.3289473684210526,2.043684210526316,2.1578947368421053,-26.347032201019456,503.676332768825,464.88584733445504,-5.953088868245045,19.13026315789473,13.85657894736842,0.5693421052631579,-0.1736196402457613,1.8357368421052631,229.15937681849047,7.90989253866189,21.17859526433548,0.2927631578947368,748.925407894737,23.91372813514745,1.0518362933212273,6.675343952085006,3.407921052631578,0.368,0.408,0.224,0.461,0.342,0.197,0.355,0.303,0.342,0.039,0.75,0.211,0.329,0.211,0.092,0.421,0.303,0.224,0.342,0.382,0.276,0.267,0.24,0.16,0.373,0.213,0.16,0.16,0.28,0.24,0.08,0.0,0.347,0.16,0.027,0.04,0.227,0.267,0.107,0.32,0.213,0.187,7.0,50.0
P04168_SF4,6.543762683868408,4,0,1,10,3,2,6,4,3,8,7,4,0,2,1,0,2,4,3,1,3,3,5,8987.0,-29.442282932577584,19.89,412.59,20.40000000000001,40,4,26,136.20999999999998,153,6223.28805651593,34255.55277598219,32980.75294409961,-236.5575619433397,1282.1219999999998,1006.6,40.55999999999999,-9.513740465162364,159.562,15782.658959360197,520.6293583758292,1583.2790147413614,20.16,52985.121000000014,1720.4752755931438,80.04111217231504,456.49841266716686,255.84200000000004,126.5774647887324,-0.4146800413039096,0.2801408450704225,5.811126760563381,0.2873239436619719,0.5633802816901409,0.056338028169014,0.3661971830985915,1.918450704225352,2.1549295774647885,87.65194445797086,482.4725743096083,464.51764709999446,-3.331796647089292,18.05805633802817,14.177464788732395,0.5712676056338026,-0.1339963445797516,2.2473521126760567,222.2909712585943,7.332807864448298,22.29970443297692,0.2839436619718309,746.2693098591551,24.2320461351147,1.1273396080607752,6.429555107988266,3.603408450704226,0.38,0.394,0.225,0.465,0.324,0.211,0.437,0.254,0.31,0.056,0.746,0.197,0.268,0.239,0.113,0.437,0.282,0.225,0.324,0.451,0.225,0.271,0.257,0.143,0.357,0.214,0.114,0.214,0.343,0.157,0.114,0.0,0.329,0.1,0.043,0.057,0.2,0.314,0.057,0.329,0.143,0.171,7.0,110.0
P38524_SF4,6.0609941482543945,4,0,1,10,3,2,5,4,4,5,4,2,0,6,1,1,1,4,6,3,3,3,4,9116.8,-26.383837761791213,27.52,418.91,20.71,38,5,23,141.6,151,3825.4163755037503,34127.911467582984,32273.127296310788,-230.322763916446,1462.7979999999998,983.3,41.49,-16.867008091652306,258.358,15616.416628404231,543.1345497731257,1535.0744975680518,20.78,54596.55900000001,1679.8704762015022,78.01989995398115,468.92487948224607,262.87600000000003,128.40563380281688,-0.3716033487576227,0.3876056338028168,5.900140845070422,0.2916901408450704,0.5352112676056338,0.0704225352112676,0.323943661971831,1.9943661971830984,2.126760563380281,53.87910388033451,480.6748094025773,454.5510886804336,-3.2439825903724784,20.60278873239436,13.849295774647889,0.5843661971830986,-0.237563494248624,3.6388450704225352,219.9495299775244,7.649782391170785,21.620767571381013,0.2926760563380282,768.96561971831,23.66014755213384,1.0988718303377627,6.604575767355579,3.702478873239437,0.394,0.408,0.197,0.451,0.282,0.268,0.451,0.254,0.296,0.056,0.803,0.141,0.31,0.211,0.085,0.451,0.296,0.197,0.282,0.451,0.268,0.357,0.129,0.186,0.257,0.286,0.157,0.186,0.271,0.157,0.086,0.014,0.186,0.129,0.043,0.043,0.243,0.157,0.143,0.3,0.114,0.214,7.0,150.0
